,location,day,Person1,Person2,num_occurrences
2341,Hallowed Grounds,2014-01-16,Felix Balas,Isande Borrasca,1
2342,Hallowed Grounds,2014-01-16,Felix Balas,Kare Orilla,1
2343,Hallowed Grounds,2014-01-16,Felix Balas,Lidelse Dedos,1
2344,Hallowed Grounds,2014-01-16,Felix Balas,Marin Onda,1
2345,Hallowed Grounds,2014-01-16,Felix Balas,Nils Calixto,1
2346,Hallowed Grounds,2014-01-16,Gustav Cazar,Birgitta Frente,1
2347,Hallowed Grounds,2014-01-16,Gustav Cazar,Elsa Orilla,1
2348,Hallowed Grounds,2014-01-16,Gustav Cazar,Felix Balas,1
2349,Hallowed Grounds,2014-01-16,Gustav Cazar,Isande Borrasca,1
2350,Hallowed Grounds,2014-01-16,Gustav Cazar,Kare Orilla,1
2351,Hallowed Grounds,2014-01-16,Gustav Cazar,Lidelse Dedos,1
2352,Hallowed Grounds,2014-01-16,Gustav Cazar,Marin Onda,1
2353,Hallowed Grounds,2014-01-16,Gustav Cazar,Nils Calixto,1
2354,Hallowed Grounds,2014-01-16,Isande Borrasca,Birgitta Frente,1
2355,Hallowed Grounds,2014-01-16,Isande Borrasca,Elsa Orilla,1
2356,Hallowed Grounds,2014-01-16,Isande Borrasca,Felix Balas,1
2357,Hallowed Grounds,2014-01-16,Isande Borrasca,Gustav Cazar,1
2358,Hallowed Grounds,2014-01-16,Isande Borrasca,Kare Orilla,1
2359,Hallowed Grounds,2014-01-16,Isande Borrasca,Lidelse Dedos,1
2360,Hallowed Grounds,2014-01-16,Isande Borrasca,Marin Onda,1
2361,Hallowed Grounds,2014-01-16,Isande Borrasca,Nils Calixto,1
2362,Hallowed Grounds,2014-01-16,Kare Orilla,Birgitta Frente,1
2363,Hallowed Grounds,2014-01-16,Kare Orilla,Elsa Orilla,1
2364,Hallowed Grounds,2014-01-16,Kare Orilla,Felix Balas,1
2365,Hallowed Grounds,2014-01-16,Kare Orilla,Gustav Cazar,1
2366,Hallowed Grounds,2014-01-16,Kare Orilla,Isande Borrasca,1
2367,Hallowed Grounds,2014-01-16,Kare Orilla,Lidelse Dedos,1
2368,Hallowed Grounds,2014-01-16,Kare Orilla,Marin Onda,1
2369,Hallowed Grounds,2014-01-16,Kare Orilla,Nils Calixto,1
2370,Hallowed Grounds,2014-01-16,Lidelse Dedos,Birgitta Frente,1
2371,Hallowed Grounds,2014-01-16,Lidelse Dedos,Elsa Orilla,1
2372,Hallowed Grounds,2014-01-16,Lidelse Dedos,Felix Balas,1
2373,Hallowed Grounds,2014-01-16,Lidelse Dedos,Gustav Cazar,1
2374,Hallowed Grounds,2014-01-16,Lidelse Dedos,Isande Borrasca,1
2375,Hallowed Grounds,2014-01-16,Lidelse Dedos,Kare Orilla,1
2376,Hallowed Grounds,2014-01-16,Lidelse Dedos,Marin Onda,1
2377,Hallowed Grounds,2014-01-16,Lidelse Dedos,Nils Calixto,1
2378,Hallowed Grounds,2014-01-16,Marin Onda,Birgitta Frente,1
2379,Hallowed Grounds,2014-01-16,Marin Onda,Elsa Orilla,1
2380,Hallowed Grounds,2014-01-16,Marin Onda,Felix Balas,1
2381,Hallowed Grounds,2014-01-16,Marin Onda,Gustav Cazar,1
2382,Hallowed Grounds,2014-01-16,Marin Onda,Isande Borrasca,1
2383,Hallowed Grounds,2014-01-16,Marin Onda,Kare Orilla,1
2384,Hallowed Grounds,2014-01-16,Marin Onda,Lidelse Dedos,1
2385,Hallowed Grounds,2014-01-16,Marin Onda,Nils Calixto,1
2386,Hallowed Grounds,2014-01-16,Nils Calixto,Birgitta Frente,1
2387,Hallowed Grounds,2014-01-16,Nils Calixto,Elsa Orilla,1
2388,Hallowed Grounds,2014-01-16,Nils Calixto,Felix Balas,1
2389,Hallowed Grounds,2014-01-16,Nils Calixto,Gustav Cazar,1
2390,Hallowed Grounds,2014-01-16,Nils Calixto,Isande Borrasca,1
2391,Hallowed Grounds,2014-01-16,Nils Calixto,Kare Orilla,1
2392,Hallowed Grounds,2014-01-16,Nils Calixto,Lidelse Dedos,1
2393,Hallowed Grounds,2014-01-16,Nils Calixto,Marin Onda,1
2394,Hallowed Grounds,2014-01-17,Birgitta Frente,Felix Balas,1
2395,Hallowed Grounds,2014-01-17,Birgitta Frente,Gustav Cazar,1
2396,Hallowed Grounds,2014-01-17,Birgitta Frente,Isande Borrasca,1
2397,Hallowed Grounds,2014-01-17,Birgitta Frente,Kare Orilla,1
2398,Hallowed Grounds,2014-01-17,Birgitta Frente,Marin Onda,1
2399,Hallowed Grounds,2014-01-17,Birgitta Frente,Nils Calixto,1
2400,Hallowed Grounds,2014-01-17,Felix Balas,Birgitta Frente,1
2401,Hallowed Grounds,2014-01-17,Felix Balas,Gustav Cazar,1
2402,Hallowed Grounds,2014-01-17,Felix Balas,Isande Borrasca,1
2403,Hallowed Grounds,2014-01-17,Felix Balas,Kare Orilla,1
2404,Hallowed Grounds,2014-01-17,Felix Balas,Marin Onda,1
2405,Hallowed Grounds,2014-01-17,Felix Balas,Nils Calixto,1
2406,Hallowed Grounds,2014-01-17,Gustav Cazar,Birgitta Frente,1
2407,Hallowed Grounds,2014-01-17,Gustav Cazar,Felix Balas,1
2408,Hallowed Grounds,2014-01-17,Gustav Cazar,Isande Borrasca,1
2409,Hallowed Grounds,2014-01-17,Gustav Cazar,Kare Orilla,1
2410,Hallowed Grounds,2014-01-17,Gustav Cazar,Marin Onda,1
2411,Hallowed Grounds,2014-01-17,Gustav Cazar,Nils Calixto,1
2412,Hallowed Grounds,2014-01-17,Isande Borrasca,Birgitta Frente,1
2413,Hallowed Grounds,2014-01-17,Isande Borrasca,Felix Balas,1
2414,Hallowed Grounds,2014-01-17,Isande Borrasca,Gustav Cazar,1
2415,Hallowed Grounds,2014-01-17,Isande Borrasca,Kare Orilla,1
2416,Hallowed Grounds,2014-01-17,Isande Borrasca,Marin Onda,1
2417,Hallowed Grounds,2014-01-17,Isande Borrasca,Nils Calixto,1
2418,Hallowed Grounds,2014-01-17,Kare Orilla,Birgitta Frente,1
2419,Hallowed Grounds,2014-01-17,Kare Orilla,Felix Balas,1
2420,Hallowed Grounds,2014-01-17,Kare Orilla,Gustav Cazar,1
2421,Hallowed Grounds,2014-01-17,Kare Orilla,Isande Borrasca,1
2422,Hallowed Grounds,2014-01-17,Kare Orilla,Marin Onda,1
2423,Hallowed Grounds,2014-01-17,Kare Orilla,Nils Calixto,1
2424,Hallowed Grounds,2014-01-17,Marin Onda,Birgitta Frente,1
2425,Hallowed Grounds,2014-01-17,Marin Onda,Felix Balas,1
2426,Hallowed Grounds,2014-01-17,Marin Onda,Gustav Cazar,1
2427,Hallowed Grounds,2014-01-17,Marin Onda,Isande Borrasca,1
2428,Hallowed Grounds,2014-01-17,Marin Onda,Kare Orilla,1
2429,Hallowed Grounds,2014-01-17,Marin Onda,Nils Calixto,1
2430,Hallowed Grounds,2014-01-17,Nils Calixto,Birgitta Frente,1
2431,Hallowed Grounds,2014-01-17,Nils Calixto,Felix Balas,1
2432,Hallowed Grounds,2014-01-17,Nils Calixto,Gustav Cazar,1
2433,Hallowed Grounds,2014-01-17,Nils Calixto,Isande Borrasca,1
2434,Hallowed Grounds,2014-01-17,Nils Calixto,Kare Orilla,1
2435,Hallowed Grounds,2014-01-17,Nils Calixto,Marin Onda,1
2436,Hippokampos,2014-01-06,Adra Nubarron,Hideki Cocinaro,1
2437,Hippokampos,2014-01-06,Adra Nubarron,Inga Ferro,1
2438,Hippokampos,2014-01-06,Adra Nubarron,Ingrid Barranco,1
2439,Hippokampos,2014-01-06,Adra Nubarron,Isande Borrasca,1
2440,Hippokampos,2014-01-06,Adra Nubarron,Lucas Alcazar,1
2441,Hippokampos,2014-01-06,Adra Nubarron,Marin Onda,1
2442,Hippokampos,2014-01-06,Adra Nubarron,Minke Mies,1
2443,Hippokampos,2014-01-06,Adra Nubarron,Orhan Strum,1
2444,Hippokampos,2014-01-06,Hideki Cocinaro,Adra Nubarron,1
2445,Hippokampos,2014-01-06,Hideki Cocinaro,Ingrid Barranco,1
2446,Hippokampos,2014-01-06,Hideki Cocinaro,Lucas Alcazar,1
2447,Hippokampos,2014-01-06,Hideki Cocinaro,Orhan Strum,1
2448,Hippokampos,2014-01-06,Inga Ferro,Adra Nubarron,1
2449,Hippokampos,2014-01-06,Inga Ferro,Isande Borrasca,1
2450,Hippokampos,2014-01-06,Inga Ferro,Marin Onda,1
2451,Hippokampos,2014-01-06,Inga Ferro,Minke Mies,1
2452,Hippokampos,2014-01-06,Ingrid Barranco,Adra Nubarron,1
2453,Hippokampos,2014-01-06,Ingrid Barranco,Hideki Cocinaro,1
2454,Hippokampos,2014-01-06,Ingrid Barranco,Lucas Alcazar,1
2455,Hippokampos,2014-01-06,Ingrid Barranco,Orhan Strum,1
2456,Hippokampos,2014-01-06,Isande Borrasca,Adra Nubarron,1
2457,Hippokampos,2014-01-06,Isande Borrasca,Inga Ferro,1
2458,Hippokampos,2014-01-06,Isande Borrasca,Marin Onda,1
2459,Hippokampos,2014-01-06,Isande Borrasca,Minke Mies,1
2460,Hippokampos,2014-01-06,Lucas Alcazar,Adra Nubarron,1
2461,Hippokampos,2014-01-06,Lucas Alcazar,Hideki Cocinaro,1
2462,Hippokampos,2014-01-06,Lucas Alcazar,Ingrid Barranco,1
2463,Hippokampos,2014-01-06,Lucas Alcazar,Orhan Strum,1
2464,Hippokampos,2014-01-06,Marin Onda,Adra Nubarron,1
2465,Hippokampos,2014-01-06,Marin Onda,Inga Ferro,1
2466,Hippokampos,2014-01-06,Marin Onda,Isande Borrasca,1
2467,Hippokampos,2014-01-06,Marin Onda,Minke Mies,1
2468,Hippokampos,2014-01-06,Minke Mies,Adra Nubarron,1
2469,Hippokampos,2014-01-06,Minke Mies,Inga Ferro,1
2470,Hippokampos,2014-01-06,Minke Mies,Isande Borrasca,1
2471,Hippokampos,2014-01-06,Minke Mies,Marin Onda,1
2472,Hippokampos,2014-01-06,Orhan Strum,Adra Nubarron,1
2473,Hippokampos,2014-01-06,Orhan Strum,Hideki Cocinaro,1
2474,Hippokampos,2014-01-06,Orhan Strum,Ingrid Barranco,1
2475,Hippokampos,2014-01-06,Orhan Strum,Lucas Alcazar,1
2476,Hippokampos,2014-01-07,Adra Nubarron,Ingrid Barranco,1
2477,Hippokampos,2014-01-07,Adra Nubarron,Lucas Alcazar,1
2478,Hippokampos,2014-01-07,Birgitta Frente,Linnea Bergen,1
2479,Hippokampos,2014-01-07,Birgitta Frente,Nils Calixto,1
2480,Hippokampos,2014-01-07,Edvard Vann,Lucas Alcazar,1
2481,Hippokampos,2014-01-07,Edvard Vann,Vira Frente,1
2482,Hippokampos,2014-01-07,Ingrid Barranco,Adra Nubarron,1
2483,Hippokampos,2014-01-07,Ingrid Barranco,Lucas Alcazar,1
2484,Hippokampos,2014-01-07,Linnea Bergen,Birgitta Frente,1
2485,Hippokampos,2014-01-07,Linnea Bergen,Nils Calixto,1
2486,Hippokampos,2014-01-07,Lucas Alcazar,Adra Nubarron,1
2487,Hippokampos,2014-01-07,Lucas Alcazar,Edvard Vann,1
2488,Hippokampos,2014-01-07,Lucas Alcazar,Ingrid Barranco,1
2489,Hippokampos,2014-01-07,Lucas Alcazar,Vira Frente,1
2490,Hippokampos,2014-01-07,Nils Calixto,Birgitta Frente,1
2491,Hippokampos,2014-01-07,Nils Calixto,Linnea Bergen,1
2492,Hippokampos,2014-01-07,Vira Frente,Edvard Vann,1
2493,Hippokampos,2014-01-07,Vira Frente,Lucas Alcazar,1
2494,Hippokampos,2014-01-08,Edvard Vann,Hideki Cocinaro,1
2495,Hippokampos,2014-01-08,Edvard Vann,Ingrid Barranco,1
2496,Hippokampos,2014-01-08,Edvard Vann,Orhan Strum,1
2497,Hippokampos,2014-01-08,Hideki Cocinaro,Edvard Vann,1
2498,Hippokampos,2014-01-08,Hideki Cocinaro,Orhan Strum,1
2499,Hippokampos,2014-01-08,Inga Ferro,Lucas Alcazar,1
2500,Hippokampos,2014-01-08,Inga Ferro,Sten Sanjorge Jr.,1
2501,Hippokampos,2014-01-08,Inga Ferro,Varja Lagos,1
2502,Hippokampos,2014-01-08,Ingrid Barranco,Edvard Vann,1
2503,Hippokampos,2014-01-08,Ingrid Barranco,Orhan Strum,1
2504,Hippokampos,2014-01-08,Lucas Alcazar,Inga Ferro,1
2505,Hippokampos,2014-01-08,Lucas Alcazar,Sten Sanjorge Jr.,1
2506,Hippokampos,2014-01-08,Lucas Alcazar,Varja Lagos,1
2507,Hippokampos,2014-01-08,Orhan Strum,Edvard Vann,1
2508,Hippokampos,2014-01-08,Orhan Strum,Hideki Cocinaro,1
2509,Hippokampos,2014-01-08,Orhan Strum,Ingrid Barranco,1
2510,Hippokampos,2014-01-08,Sten Sanjorge Jr.,Inga Ferro,1
2511,Hippokampos,2014-01-08,Sten Sanjorge Jr.,Lucas Alcazar,1
2512,Hippokampos,2014-01-08,Sten Sanjorge Jr.,Varja Lagos,1
2513,Hippokampos,2014-01-08,Varja Lagos,Inga Ferro,1
2514,Hippokampos,2014-01-08,Varja Lagos,Lucas Alcazar,1
2515,Hippokampos,2014-01-08,Varja Lagos,Sten Sanjorge Jr.,1
2516,Hippokampos,2014-01-09,Adra Nubarron,Edvard Vann,1
2517,Hippokampos,2014-01-09,Adra Nubarron,Orhan Strum,1
2518,Hippokampos,2014-01-09,Adra Nubarron,Vira Frente,1
2519,Hippokampos,2014-01-09,Axel Calzas,Felix Balas,1
2520,Hippokampos,2014-01-09,Axel Calzas,Isia Vann,1
2521,Hippokampos,2014-01-09,Axel Calzas,Lars Azada,1
2522,Hippokampos,2014-01-09,Axel Calzas,Lucas Alcazar,1
2523,Hippokampos,2014-01-09,Axel Calzas,Sten Sanjorge Jr.,1
2524,Hippokampos,2014-01-09,Axel Calzas,Stenig Fusil,1
2525,Hippokampos,2014-01-09,Edvard Vann,Adra Nubarron,1
2526,Hippokampos,2014-01-09,Edvard Vann,Orhan Strum,1
2527,Hippokampos,2014-01-09,Edvard Vann,Vira Frente,1
2528,Hippokampos,2014-01-09,Felix Balas,Axel Calzas,1
2529,Hippokampos,2014-01-09,Felix Balas,Isia Vann,1
2530,Hippokampos,2014-01-09,Felix Balas,Lars Azada,1
2531,Hippokampos,2014-01-09,Felix Balas,Lucas Alcazar,1
2532,Hippokampos,2014-01-09,Felix Balas,Sten Sanjorge Jr.,1
2533,Hippokampos,2014-01-09,Felix Balas,Stenig Fusil,1
2534,Hippokampos,2014-01-09,Isia Vann,Axel Calzas,1
2535,Hippokampos,2014-01-09,Isia Vann,Felix Balas,1
2536,Hippokampos,2014-01-09,Isia Vann,Lars Azada,1
2537,Hippokampos,2014-01-09,Isia Vann,Lucas Alcazar,1
2538,Hippokampos,2014-01-09,Isia Vann,Sten Sanjorge Jr.,1
2539,Hippokampos,2014-01-09,Isia Vann,Stenig Fusil,1
2540,Hippokampos,2014-01-09,Lars Azada,Axel Calzas,1
2541,Hippokampos,2014-01-09,Lars Azada,Felix Balas,1
2542,Hippokampos,2014-01-09,Lars Azada,Isia Vann,1
2543,Hippokampos,2014-01-09,Lars Azada,Lucas Alcazar,1
2544,Hippokampos,2014-01-09,Lars Azada,Sten Sanjorge Jr.,1
2545,Hippokampos,2014-01-09,Lars Azada,Stenig Fusil,1
2546,Hippokampos,2014-01-09,Lucas Alcazar,Axel Calzas,1
2547,Hippokampos,2014-01-09,Lucas Alcazar,Felix Balas,1
2548,Hippokampos,2014-01-09,Lucas Alcazar,Isia Vann,1
2549,Hippokampos,2014-01-09,Lucas Alcazar,Lars Azada,1
2550,Hippokampos,2014-01-09,Lucas Alcazar,Sten Sanjorge Jr.,1
2551,Hippokampos,2014-01-09,Lucas Alcazar,Stenig Fusil,1
2552,Hippokampos,2014-01-09,Orhan Strum,Adra Nubarron,1
2553,Hippokampos,2014-01-09,Orhan Strum,Edvard Vann,1
2554,Hippokampos,2014-01-09,Orhan Strum,Sten Sanjorge Jr.,1
2555,Hippokampos,2014-01-09,Orhan Strum,Vira Frente,1
2556,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Axel Calzas,1
2557,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Felix Balas,1
2558,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Isia Vann,1
2559,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Lars Azada,1
2560,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Lucas Alcazar,1
2561,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Orhan Strum,1
2562,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Stenig Fusil,1
2563,Hippokampos,2014-01-09,Sten Sanjorge Jr.,Vira Frente,1
2564,Hippokampos,2014-01-09,Stenig Fusil,Axel Calzas,1
2565,Hippokampos,2014-01-09,Stenig Fusil,Felix Balas,1
2566,Hippokampos,2014-01-09,Stenig Fusil,Isia Vann,1
2567,Hippokampos,2014-01-09,Stenig Fusil,Lars Azada,1
2568,Hippokampos,2014-01-09,Stenig Fusil,Lucas Alcazar,1
2569,Hippokampos,2014-01-09,Stenig Fusil,Sten Sanjorge Jr.,1
2570,Hippokampos,2014-01-09,Vira Frente,Adra Nubarron,1
2571,Hippokampos,2014-01-09,Vira Frente,Edvard Vann,1
2572,Hippokampos,2014-01-09,Vira Frente,Orhan Strum,1
2573,Hippokampos,2014-01-09,Vira Frente,Sten Sanjorge Jr.,1
2574,Hippokampos,2014-01-10,Hideki Cocinaro,Inga Ferro,1
2575,Hippokampos,2014-01-10,Hideki Cocinaro,Ingrid Barranco,1
2576,Hippokampos,2014-01-10,Hideki Cocinaro,Minke Mies,1
2577,Hippokampos,2014-01-10,Hideki Cocinaro,Vira Frente,1
2578,Hippokampos,2014-01-10,Inga Ferro,Hideki Cocinaro,1
2579,Hippokampos,2014-01-10,Inga Ferro,Minke Mies,1
2580,Hippokampos,2014-01-10,Inga Ferro,Vira Frente,1
2581,Hippokampos,2014-01-10,Ingrid Barranco,Hideki Cocinaro,1
2582,Hippokampos,2014-01-10,Minke Mies,Hideki Cocinaro,1
2583,Hippokampos,2014-01-10,Minke Mies,Inga Ferro,1
2584,Hippokampos,2014-01-10,Minke Mies,Vira Frente,1
2585,Hippokampos,2014-01-10,Vira Frente,Hideki Cocinaro,1
2586,Hippokampos,2014-01-10,Vira Frente,Inga Ferro,1
2587,Hippokampos,2014-01-10,Vira Frente,Minke Mies,1
2588,Hippokampos,2014-01-11,Adra Nubarron,Hideki Cocinaro,1
2589,Hippokampos,2014-01-11,Adra Nubarron,Inga Ferro,1
2590,Hippokampos,2014-01-11,Adra Nubarron,Ingrid Barranco,1
2591,Hippokampos,2014-01-11,Adra Nubarron,Sten Sanjorge Jr.,1
2592,Hippokampos,2014-01-11,Axel Calzas,Isande Borrasca,1
2593,Hippokampos,2014-01-11,Hideki Cocinaro,Adra Nubarron,1
2594,Hippokampos,2014-01-11,Hideki Cocinaro,Inga Ferro,1
2595,Hippokampos,2014-01-11,Hideki Cocinaro,Ingrid Barranco,1
2596,Hippokampos,2014-01-11,Hideki Cocinaro,Sten Sanjorge Jr.,1
2597,Hippokampos,2014-01-11,Inga Ferro,Adra Nubarron,1
2598,Hippokampos,2014-01-11,Inga Ferro,Hideki Cocinaro,1
2599,Hippokampos,2014-01-11,Inga Ferro,Ingrid Barranco,1
2600,Hippokampos,2014-01-11,Inga Ferro,Sten Sanjorge Jr.,1
2601,Hippokampos,2014-01-11,Ingrid Barranco,Adra Nubarron,1
2602,Hippokampos,2014-01-11,Ingrid Barranco,Hideki Cocinaro,1
2603,Hippokampos,2014-01-11,Ingrid Barranco,Inga Ferro,1
2604,Hippokampos,2014-01-11,Ingrid Barranco,Sten Sanjorge Jr.,1
2605,Hippokampos,2014-01-11,Isande Borrasca,Axel Calzas,1
2606,Hippokampos,2014-01-11,Sten Sanjorge Jr.,Adra Nubarron,1
2607,Hippokampos,2014-01-11,Sten Sanjorge Jr.,Hideki Cocinaro,1
2608,Hippokampos,2014-01-11,Sten Sanjorge Jr.,Inga Ferro,1
2609,Hippokampos,2014-01-11,Sten Sanjorge Jr.,Ingrid Barranco,1
2610,Hippokampos,2014-01-12,Edvard Vann,Ingrid Barranco,1
2611,Hippokampos,2014-01-12,Edvard Vann,Lucas Alcazar,1
2612,Hippokampos,2014-01-12,Edvard Vann,Orhan Strum,1
2613,Hippokampos,2014-01-12,Edvard Vann,Sten Sanjorge Jr.,1
2614,Hippokampos,2014-01-12,Gustav Cazar,Hideki Cocinaro,1
2615,Hippokampos,2014-01-12,Gustav Cazar,Stenig Fusil,1
2616,Hippokampos,2014-01-12,Hideki Cocinaro,Gustav Cazar,1
2617,Hippokampos,2014-01-12,Hideki Cocinaro,Stenig Fusil,1
2618,Hippokampos,2014-01-12,Ingrid Barranco,Edvard Vann,1
2619,Hippokampos,2014-01-12,Ingrid Barranco,Lucas Alcazar,1
2620,Hippokampos,2014-01-12,Ingrid Barranco,Orhan Strum,1
2621,Hippokampos,2014-01-12,Ingrid Barranco,Sten Sanjorge Jr.,1
2622,Hippokampos,2014-01-12,Lucas Alcazar,Edvard Vann,1
2623,Hippokampos,2014-01-12,Lucas Alcazar,Ingrid Barranco,1
2624,Hippokampos,2014-01-12,Lucas Alcazar,Orhan Strum,1
2625,Hippokampos,2014-01-12,Lucas Alcazar,Sten Sanjorge Jr.,1
2626,Hippokampos,2014-01-12,Orhan Strum,Edvard Vann,1
2627,Hippokampos,2014-01-12,Orhan Strum,Ingrid Barranco,1
2628,Hippokampos,2014-01-12,Orhan Strum,Lucas Alcazar,1
2629,Hippokampos,2014-01-12,Orhan Strum,Sten Sanjorge Jr.,1
2630,Hippokampos,2014-01-12,Sten Sanjorge Jr.,Edvard Vann,1
2631,Hippokampos,2014-01-12,Sten Sanjorge Jr.,Ingrid Barranco,1
2632,Hippokampos,2014-01-12,Sten Sanjorge Jr.,Lucas Alcazar,1
2633,Hippokampos,2014-01-12,Sten Sanjorge Jr.,Orhan Strum,1
2634,Hippokampos,2014-01-12,Stenig Fusil,Gustav Cazar,1
2635,Hippokampos,2014-01-12,Stenig Fusil,Hideki Cocinaro,1
2636,Hippokampos,2014-01-13,Axel Calzas,Varja Lagos,1
2637,Hippokampos,2014-01-13,Hideki Cocinaro,Ingrid Barranco,1
2638,Hippokampos,2014-01-13,Hideki Cocinaro,Vira Frente,1
2639,Hippokampos,2014-01-13,Ingrid Barranco,Hideki Cocinaro,1
2640,Hippokampos,2014-01-13,Ingrid Barranco,Vira Frente,1
2641,Hippokampos,2014-01-13,Kare Orilla,Minke Mies,1
2642,Hippokampos,2014-01-13,Kare Orilla,Varja Lagos,1
2643,Hippokampos,2014-01-13,Minke Mies,Kare Orilla,1
2644,Hippokampos,2014-01-13,Minke Mies,Varja Lagos,1
2645,Hippokampos,2014-01-13,Varja Lagos,Axel Calzas,1
2646,Hippokampos,2014-01-13,Varja Lagos,Kare Orilla,1
2647,Hippokampos,2014-01-13,Varja Lagos,Minke Mies,1
2648,Hippokampos,2014-01-13,Vira Frente,Hideki Cocinaro,1
2649,Hippokampos,2014-01-13,Vira Frente,Ingrid Barranco,1
2650,Hippokampos,2014-01-14,Edvard Vann,Orhan Strum,1
2651,Hippokampos,2014-01-14,Ingrid Barranco,Vira Frente,1
2652,Hippokampos,2014-01-14,Linnea Bergen,Varja Lagos,1
2653,Hippokampos,2014-01-14,Orhan Strum,Edvard Vann,1
2654,Hippokampos,2014-01-14,Orhan Strum,Vira Frente,1
2655,Hippokampos,2014-01-14,Varja Lagos,Linnea Bergen,1
2656,Hippokampos,2014-01-14,Vira Frente,Ingrid Barranco,1
2657,Hippokampos,2014-01-14,Vira Frente,Orhan Strum,1
2658,Hippokampos,2014-01-15,Ada Campo-Corrente,Adra Nubarron,1
2659,Hippokampos,2014-01-15,Ada Campo-Corrente,Axel Calzas,1
2660,Hippokampos,2014-01-15,Ada Campo-Corrente,Edvard Vann,1
2661,Hippokampos,2014-01-15,Ada Campo-Corrente,Elsa Orilla,1
2662,Hippokampos,2014-01-15,Adra Nubarron,Ada Campo-Corrente,1
2663,Hippokampos,2014-01-15,Adra Nubarron,Axel Calzas,1
2664,Hippokampos,2014-01-15,Adra Nubarron,Edvard Vann,1
2665,Hippokampos,2014-01-15,Adra Nubarron,Elsa Orilla,1
2666,Hippokampos,2014-01-15,Adra Nubarron,Ingrid Barranco,1
2667,Hippokampos,2014-01-15,Adra Nubarron,Lucas Alcazar,1
2668,Hippokampos,2014-01-15,Adra Nubarron,Orhan Strum,1
2669,Hippokampos,2014-01-15,Adra Nubarron,Sten Sanjorge Jr.,1
2670,Hippokampos,2014-01-15,Axel Calzas,Ada Campo-Corrente,1
2671,Hippokampos,2014-01-15,Axel Calzas,Adra Nubarron,1
2672,Hippokampos,2014-01-15,Axel Calzas,Edvard Vann,1
2673,Hippokampos,2014-01-15,Axel Calzas,Elsa Orilla,1
2674,Hippokampos,2014-01-15,Edvard Vann,Ada Campo-Corrente,1
2675,Hippokampos,2014-01-15,Edvard Vann,Adra Nubarron,1
2676,Hippokampos,2014-01-15,Edvard Vann,Axel Calzas,1
2677,Hippokampos,2014-01-15,Edvard Vann,Elsa Orilla,1
2678,Hippokampos,2014-01-15,Elsa Orilla,Ada Campo-Corrente,1
2679,Hippokampos,2014-01-15,Elsa Orilla,Adra Nubarron,1
2680,Hippokampos,2014-01-15,Elsa Orilla,Axel Calzas,1
2681,Hippokampos,2014-01-15,Elsa Orilla,Edvard Vann,1
2682,Hippokampos,2014-01-15,Ingrid Barranco,Adra Nubarron,1
2683,Hippokampos,2014-01-15,Ingrid Barranco,Lucas Alcazar,1
2684,Hippokampos,2014-01-15,Ingrid Barranco,Sten Sanjorge Jr.,1
2685,Hippokampos,2014-01-15,Lucas Alcazar,Adra Nubarron,1
2686,Hippokampos,2014-01-15,Lucas Alcazar,Ingrid Barranco,1
2687,Hippokampos,2014-01-15,Lucas Alcazar,Orhan Strum,1
2688,Hippokampos,2014-01-15,Lucas Alcazar,Sten Sanjorge Jr.,1
2689,Hippokampos,2014-01-15,Orhan Strum,Adra Nubarron,1
2690,Hippokampos,2014-01-15,Orhan Strum,Lucas Alcazar,1
2691,Hippokampos,2014-01-15,Orhan Strum,Sten Sanjorge Jr.,1
2692,Hippokampos,2014-01-15,Sten Sanjorge Jr.,Adra Nubarron,1
2693,Hippokampos,2014-01-15,Sten Sanjorge Jr.,Ingrid Barranco,1
2694,Hippokampos,2014-01-15,Sten Sanjorge Jr.,Lucas Alcazar,1
2695,Hippokampos,2014-01-15,Sten Sanjorge Jr.,Orhan Strum,1
2696,Hippokampos,2014-01-16,Ada Campo-Corrente,Edvard Vann,1
2697,Hippokampos,2014-01-16,Ada Campo-Corrente,Felix Balas,1
2698,Hippokampos,2014-01-16,Ada Campo-Corrente,Ingrid Barranco,1
2699,Hippokampos,2014-01-16,Ada Campo-Corrente,Isande Borrasca,1
2700,Hippokampos,2014-01-16,Ada Campo-Corrente,Kare Orilla,1
2701,Hippokampos,2014-01-16,Ada Campo-Corrente,Lucas Alcazar,1
2702,Hippokampos,2014-01-16,Ada Campo-Corrente,Varja Lagos,1
2703,Hippokampos,2014-01-16,Ada Campo-Corrente,Willem Vasco-Pais,1
2704,Hippokampos,2014-01-16,Edvard Vann,Ada Campo-Corrente,1
2705,Hippokampos,2014-01-16,Edvard Vann,Felix Balas,1
2706,Hippokampos,2014-01-16,Edvard Vann,Ingrid Barranco,1
2707,Hippokampos,2014-01-16,Edvard Vann,Isande Borrasca,1
2708,Hippokampos,2014-01-16,Edvard Vann,Kare Orilla,1
2709,Hippokampos,2014-01-16,Edvard Vann,Lucas Alcazar,1
2710,Hippokampos,2014-01-16,Edvard Vann,Varja Lagos,1
